FIPS,votes_dem_2016,votes_gop_2016,total_votes_2016,per_dem_2016,per_gop_2016,diff_2016,per_point_diff_2016,state_abbr,county_name,,total_votes_2012,votes_dem_2012,votes_gop_2012,per_dem_2012,per_gop_2012,diff_2012,per_point_diff_2012
6017,35243,47633,89228,0.394976913,0.533834671,12390,-0.138857758,CA,El Dorado County,,85923,34033,49661,0.396087194,0.577970974,15628,-0.18188378
6019,123660,113949,250264,0.494118211,0.455315187,9711,0.038803024,CA,Fresno County,,180244,85862,91143,0.476365371,0.505664544,5281,-0.029299172
6021,3065,5788,9379,0.326793901,0.617123361,2723,-0.290329459,CA,Glenn County,,9142,3276,5608,0.358346095,0.613432509,2332,-0.255086414
6023,19596,10883,33636,0.582590082,0.323552147,8713,0.259037936,CA,Humboldt County,,46269,27757,15653,0.599904904,0.338304264,12104,0.26160064
6025,23887,9318,34807,0.686270003,0.267704772,14569,0.418565231,CA,Imperial County,,27453,17464,9545,0.63614177,0.347685135,7919,0.288456635
6027,3155,4248,7996,0.394572286,0.531265633,1093,-0.136693347,CA,Inyo County,,6501,2775,3541,0.426857407,0.544685433,766,-0.117828026
6029,86481,119164,217725,0.397202894,0.547314273,32683,-0.150111379,CA,Kern County,,168116,64690,99840,0.384793833,0.593875657,35150,-0.209081824
6031,12902,17446,32250,0.400062016,0.54096124,4544,-0.140899225,CA,Kings County,,30139,12282,17184,0.407511862,0.570158267,4902,-0.162646405
6033,6240,5752,13045,0.478344193,0.440935224,488,0.037408969,CA,Lake County,,16274,9159,6474,0.562799558,0.397812462,2685,0.164987096
6035,2224,7574,10422,0.213394742,0.726731913,5350,-0.513337171,CA,Lassen County,,10603,3044,7261,0.28708856,0.684806187,4217,-0.397717627
6037,1893770,620285,2652072,0.714071865,0.233886938,1273485,0.480184927,CA,Los Angeles County,,2427869,1672164,699600,0.688737325,0.288153933,972564,0.400583392
6039,13283,19221,34263,0.38767767,0.560984152,5938,-0.173306482,CA,Madera County,,32372,12698,18990,0.392252564,0.586618065,6292,-0.194365501
6041,69518,14214,88115,0.788946263,0.161311922,55304,0.627634341,CA,Marin County,,99286,73450,23347,0.739782044,0.235148964,50103,0.50463308
6043,3122,5185,8877,0.351695393,0.584093725,2063,-0.232398333,CA,Mariposa County,,7805,3080,4434,0.394618834,0.568097373,1354,-0.173478539
6045,6905,3571,11435,0.603847836,0.312286839,3334,0.291560997,CA,Mendocino County,,17928,11869,5129,0.662037037,0.2860888,6740,0.375948237
6047,21856,18486,42523,0.513980669,0.434729441,3370,0.079251229,CA,Merced County,,50538,26128,23403,0.516997111,0.463077288,2725,0.053919823
6049,798,2413,3359,0.237570706,0.718368562,1615,-0.480797857,CA,Modoc County,,3986,1113,2779,0.279227296,0.697190166,1666,-0.41796287
6051,2696,2080,5154,0.523088863,0.403570043,616,0.11951882,CA,Mono County,,4917,2574,2202,0.523489933,0.447834045,372,0.075655888
6053,64733,26378,96676,0.669587074,0.272849518,38355,0.396737556,CA,Monterey County,,78522,51712,25087,0.658567026,0.319490079,26625,0.339076947
6055,26161,11946,40393,0.647661724,0.295744312,14215,0.351917411,CA,Napa County,,32332,19964,11647,0.617468762,0.36023135,8317,0.257237412
6057,16199,14686,33258,0.48707078,0.441577966,1513,0.045492814,CA,Nevada County,,30864,14261,15696,0.462059357,0.508553655,1435,-0.046494298
6059,556544,472669,1092116,0.509601544,0.432801094,83875,0.07680045,CA,Orange County,,1021315,457077,541592,0.447537733,0.530288892,84515,-0.082751159
6061,61969,78977,150532,0.411666622,0.524652566,17008,-0.112985943,CA,Placer County,,126325,49126,74460,0.38888581,0.589432021,25334,-0.20054621
6063,3224,5079,8830,0.365118913,0.575198188,1855,-0.210079275,CA,Plumas County,,9128,3670,5240,0.402059597,0.574057844,1570,-0.171998247
6065,300686,279072,609869,0.49303375,0.457593352,21614,0.035440398,CA,Riverside County,,589721,287754,290227,0.487949386,0.492142895,2473,-0.004193508
6067,273768,163024,467526,0.585567434,0.348695046,110744,0.236872388,CA,Sacramento County,,388090,221063,157688,0.569617872,0.406318122,63375,0.16329975
6069,8309,5530,14688,0.565699891,0.376497821,2779,0.18920207,CA,San Benito County,,14972,8617,6052,0.57554101,0.404221213,2565,0.171319797
6071,304407,249103,585169,0.520203565,0.425694116,55304,0.094509449,CA,San Bernardino County,,531692,274203,245468,0.515717746,0.4616733,28735,0.054044447
6073,567243,386807,1011651,0.560710166,0.382352214,180436,0.178357952,CA,San Diego County,,928256,478386,431046,0.515359987,0.464361125,47340,0.050998862
6075,312443,34493,365295,0.855316936,0.094425054,277950,0.760891882,CA,San Francisco County,,321023,267857,42654,0.834385698,0.132868984,225203,0.701516714
6077,71349,56194,134076,0.532153406,0.419120499,15155,0.113032907,CA,San Joaquin County,,149587,80005,66742,0.534839257,0.446175136,13263,0.088664122
6079,61021,50755,120296,0.507257099,0.421917603,10266,0.085339496,CA,San Luis Obispo County,,117597,57655,56500,0.490276112,0.480454433,1155,0.009821679
6081,192035,47627,251646,0.763115647,0.1892619,144408,0.573853747,CA,San Mateo County,,211814,151036,56244,0.713059571,0.265534856,94792,0.447524715
6083,100120,53740,164224,0.609655105,0.32723597,46380,0.282419135,CA,Santa Barbara County,,147249,84279,59096,0.572357028,0.401333795,25183,0.171023233
6085,483472,137452,659148,0.73348019,0.208529799,346020,0.524950391,CA,Santa Clara County,,491687,343239,136347,0.69808435,0.277304464,206892,0.420779886
6087,85185,20158,113509,0.750469126,0.177589442,65027,0.572879684,CA,Santa Cruz County,,81294,61106,17132,0.75166679,0.21074126,43974,0.54092553
6089,20471,47587,72554,0.282148469,0.655883893,27116,-0.373735425,CA,Shasta County,,54121,18184,34561,0.335987879,0.638587609,16377,-0.30259973
6091,601,1048,1804,0.333148559,0.580931264,447,-0.247782705,CA,Sierra County,,1779,652,1056,0.366498033,0.593591906,404,-0.227093873
6093,7106,11212,19836,0.358237548,0.565234926,4106,-0.206997379,CA,Siskiyou County,,17505,7110,9844,0.406169666,0.562353613,2734,-0.156183947
6095,94622,48712,152398,0.620887413,0.319636741,45910,0.301250673,CA,Solano County,,138565,87225,48364,0.629487966,0.349034749,38861,0.280453217
6097,116027,37421,164060,0.707222967,0.22809338,78606,0.479129587,CA,Sonoma County,,175738,124504,45666,0.708463736,0.259852735,78838,0.448611
6099,73939,72960,156141,0.473539941,0.467269968,979,0.006269974,CA,Stanislaus County,,143620,70609,69549,0.491637655,0.484257067,1060,0.007380588
6101,11831,16780,30429,0.38880673,0.551447632,4949,-0.162640902,CA,Sutter County,,20988,8004,12576,0.381360778,0.599199543,4572,-0.217838765
6103,6571,14981,22875,0.287256831,0.654907104,8410,-0.367650273,CA,Tehama County,,17356,6032,10791,0.347545517,0.621744642,4759,-0.274199124
6105,1876,2409,4716,0.397794741,0.510814249,533,-0.113019508,CA,Trinity County,,5030,2367,2422,0.470576541,0.481510934,55,-0.010934394
6107,27975,38062,69408,0.403051521,0.54838059,10087,-0.145329069,CA,Tulare County,,72832,29191,42186,0.400799099,0.579223418,12995,-0.178424319
6109,8580,13486,23472,0.365541922,0.574556919,4906,-0.209014997,CA,Tuolumne County,,23730,9628,13410,0.405731142,0.565107459,3782,-0.159376317
6111,170489,118764,307881,0.553749663,0.385746441,51725,0.168003222,CA,Ventura County,,267907,138119,123919,0.515548306,0.462544838,14200,0.053003468
6113,34460,13178,50623,0.680718251,0.260316457,21282,0.420401794,CA,Yolo County,,59613,38856,19080,0.651804137,0.320064415,19776,0.331739721
6115,7234,12313,21058,0.343527401,0.584718397,5079,-0.241190996,CA,Yuba County,,15009,5817,8746,0.38756746,0.582717036,2929,-0.195149577
8001,86471,73807,175125,0.493767309,0.421453248,12664,0.072314061,CO,Adams County,,161495,90843,66531,0.562512771,0.411969411,24312,0.15054336
8003,3168,3031,6897,0.459330144,0.439466435,137,0.019863709,CO,Alamosa County,,6671,3782,2693,0.566931495,0.403687603,1089,0.163243891
8005,148365,109638,281658,0.526755853,0.389259314,38727,0.137496538,CO,Arapahoe County,,254746,135433,114232,0.531639358,0.448415284,21201,0.083224074
8007,2489,4234,7290,0.341426612,0.58079561,1745,-0.239368999,CO,Archuleta County,,6646,2637,3831,0.396780018,0.576436955,1194,-0.179656937
8009,278,1716,2107,0.131941149,0.814428097,1438,-0.682486948,CO,Baca County,,2096,462,1554,0.220419847,0.741412214,1092,-0.520992366
8011,581,1166,1892,0.307082452,0.61627907,585,-0.309196617,CO,Bent County,,1881,778,1053,0.413609782,0.559808612,275,-0.14619883
8013,124715,38766,176735,0.705661018,0.219345348,85949,0.48631567,CO,Boulder County,,173207,120485,48526,0.695612764,0.280161887,71959,0.415450877
8014,19530,14272,37342,0.523003588,0.38219699,5258,0.140806598,CO,Broomfield County,,32191,16653,14765,0.517318505,0.458668572,1888,0.058649933
8015,4773,5283,10999,0.433948541,0.480316392,510,-0.046367852,CO,Chaffee County,,10217,4967,4949,0.486150533,0.484388764,18,0.00176177
8017,127,905,1076,0.11802974,0.841078067,778,-0.723048327,CO,Cheyenne County,,1045,162,858,0.155023923,0.821052632,696,-0.666028708
8019,2585,2426,5532,0.467281273,0.438539407,159,0.028741866,CO,Clear Creek County,,5610,3041,2381,0.542067736,0.424420677,660,0.117647059
8021,1753,1885,3970,0.441561713,0.474811083,132,-0.03324937,CO,Conejos County,,4027,2180,1794,0.541345915,0.445492923,386,0.095852992
8023,1109,581,1820,0.609340659,0.319230769,528,0.29010989,CO,Costilla County,,1804,1317,440,0.730044346,0.243902439,877,0.486141907
8025,336,1069,1511,0.222369292,0.707478491,733,-0.485109199,CO,Crowley County,,1502,535,924,0.356191744,0.61517976,389,-0.258988016
8027,797,2059,3064,0.260117493,0.671997389,1262,-0.411879896,CO,Custer County,,2697,862,1776,0.319614386,0.658509455,914,-0.338895069
8029,4048,11584,16661,0.242962607,0.695276394,7536,-0.452313787,CO,Delta County,,15681,4542,10762,0.289649895,0.686308271,6220,-0.396658376
8031,174611,43637,232291,0.751690767,0.187854889,130974,0.563835878,CO,Denver County,,285564,209759,69755,0.73454287,0.244270987,140004,0.490271883
8033,227,936,1230,0.184552846,0.76097561,709,-0.576422764,CO,Dolores County,,1218,329,838,0.270114943,0.688013136,509,-0.417898194
8035,67045,100178,182918,0.366530358,0.547666167,33133,-0.181135809,CO,Douglas County,,150160,54093,93930,0.360235749,0.625532765,39837,-0.265297017
8037,12652,8153,22611,0.559550661,0.36057671,4499,0.198973951,CO,Eagle County,,22374,12598,9317,0.563064271,0.416420846,3281,0.146643425
8039,3056,11536,15689,0.194786156,0.735292243,8480,-0.540506087,CO,Elbert County,,13993,3542,10148,0.253126563,0.725219753,6606,-0.472093189
8041,105807,176506,313273,0.337746949,0.563425511,70699,-0.225678562,CO,El Paso County,,275604,104989,163819,0.380941496,0.594399936,58830,-0.21345844
8043,5275,15066,21880,0.241087751,0.68857404,9791,-0.447486289,CO,Fremont County,,20258,6644,13087,0.327969197,0.646016389,6443,-0.318047191
8045,11205,13071,26328,0.425592525,0.496467639,1866,-0.070875114,CO,Garfield County,,23695,10989,12159,0.463768728,0.513146233,1170,-0.049377506
8047,1634,1564,3574,0.457190823,0.437604924,70,0.019585898,CO,Gilpin County,,3271,1854,1320,0.566799144,0.403546316,534,0.163252828
8049,3319,4467,8513,0.38987431,0.524726888,1148,-0.134852578,CO,Grand County,,7961,3575,4149,0.449064188,0.521165683,574,-0.072101495
8051,5068,3250,9299,0.545004839,0.349499946,1818,0.195504893,CO,Gunnison County,,7912,4563,3106,0.576718908,0.392568251,1457,0.184150657
8053,197,339,589,0.334465195,0.575551783,142,-0.241086587,CO,Hinsdale County,,598,228,352,0.381270903,0.588628763,124,-0.20735786
8055,1631,1875,3772,0.432396607,0.497083775,244,-0.064687169,CO,Huerfano County,,3623,1897,1615,0.523599227,0.44576318,282,0.077836047
8057,171,628,862,0.19837587,0.728538283,457,-0.530162413,CO,Jackson County,,848,216,600,0.254716981,0.70754717,384,-0.452830189
8059,151885,130233,309529,0.490697156,0.420745714,21652,0.069951442,CO,Jefferson County,,300151,153069,139960,0.509973313,0.46629863,13109,0.043674684
8061,91,726,853,0.106682298,0.851113716,635,-0.744431419,CO,Kiowa County,,821,118,677,0.143727162,0.824604141,559,-0.680876979
8063,526,2894,3613,0.145585386,0.800996402,2368,-0.655411016,CO,Kit Carson County,,3525,789,2664,0.223829787,0.755744681,1875,-0.531914894
8065,1600,1264,3175,0.503937008,0.398110236,336,0.105826772,CO,Lake County,,2993,1807,1087,0.603742065,0.363180755,720,0.24056131
8067,15300,12471,30722,0.498014452,0.405930603,2829,0.092083849,CO,La Plata County,,28475,15063,12554,0.528990342,0.440877963,2509,0.088112379
8069,92170,82624,193897,0.475355472,0.426123148,9546,0.049232324,CO,Larimer County,,161823,83103,74603,0.513542574,0.461016048,8500,0.052526526
8071,2614,3656,6693,0.390557299,0.546242343,1042,-0.155685044,CO,Las Animas County,,6532,3282,3105,0.502449479,0.475352113,177,0.027097367
8073,399,1873,2402,0.166111574,0.779766861,1474,-0.613655287,CO,Lincoln County,,2248,537,1663,0.238879004,0.739768683,1126,-0.50088968
8075,1843,7272,9702,0.189960833,0.749536178,5429,-0.559575345,CO,Logan County,,9030,2675,6124,0.296234773,0.678183832,3449,-0.381949059
8077,20958,48129,74876,0.279902773,0.642782734,27171,-0.362879962,CO,Mesa County,,69033,22448,45087,0.325177814,0.65312242,22639,-0.327944606
8079,237,344,652,0.363496933,0.527607362,107,-0.164110429,CO,Mineral County,,650,291,344,0.447692308,0.529230769,53,-0.081538462
8081,874,5293,6510,0.134254992,0.813056836,4419,-0.678801843,CO,Moffat County,,6042,1291,4616,0.21367097,0.763985435,3325,-0.550314465
8083,3920,7771,12706,0.308515662,0.611600819,3851,-0.303085157,CO,Montezuma County,,12232,4486,7372,0.366742969,0.602681491,2886,-0.235938522
8085,5438,14303,21070,0.258092074,0.678832463,8865,-0.420740389,CO,Montrose County,,19054,5852,12789,0.307127112,0.671197649,6937,-0.364070536
8087,3128,8104,11888,0.263122476,0.681695828,4976,-0.418573351,CO,Morgan County,,10478,3761,6461,0.358942546,0.61662531,2700,-0.257682764
8089,1719,2988,5038,0.341206828,0.593092497,1269,-0.251885669,CO,Otero County,,8039,3566,4315,0.443587511,0.536758303,749,-0.093170792
8091,1690,1337,3287,0.514146638,0.406753879,353,0.107392759,CO,Ouray County,,3183,1640,1470,0.515237198,0.461828464,170,0.053408734
8093,3351,6053,10245,0.327086384,0.590824793,2702,-0.263738409,CO,Park County,,9054,3721,5085,0.410978573,0.561630219,1364,-0.150651646
8095,436,1791,2332,0.186963979,0.768010292,1355,-0.581046312,CO,Phillips County,,2265,588,1637,0.259602649,0.722737307,1049,-0.463134658
8097,7239,2522,10387,0.696928853,0.242803504,4717,0.454125349,CO,Pitkin County,,9779,6648,2941,0.679824113,0.300746498,3707,0.379077615
8099,1173,3508,4978,0.235636802,0.704700683,2335,-0.469063881,CO,Prowers County,,4809,1498,3200,0.311499272,0.665419006,1702,-0.353919734
8101,27945,27746,60112,0.46488222,0.461571733,199,0.003310487,CO,Pueblo County,,73306,40624,31023,0.554170191,0.423198647,9601,0.130971544
8103,433,2782,3436,0.126018626,0.809662398,2349,-0.683643772,CO,Rio Blanco County,,3311,561,2677,0.169435216,0.808517064,2116,-0.639081848
8105,1985,3060,5488,0.361698251,0.557580175,1075,-0.195881924,CO,Rio Grande County,,5453,2428,2892,0.44525949,0.530350266,464,-0.085090776
8107,7487,5149,13772,0.543639268,0.373874528,2338,0.16976474,CO,Routt County,,13038,7389,5361,0.566728026,0.411182697,2028,0.155545329
8109,1345,1109,2707,0.496859993,0.409678611,236,0.087181382,CO,Saguache County,,2796,1762,937,0.63018598,0.335121602,825,0.295064378
8111,265,215,506,0.523715415,0.424901186,50,0.098814229,CO,San Juan County,,506,266,212,0.5256917,0.418972332,54,0.106719368
8113,2960,1030,4311,0.686615634,0.238923684,1930,0.447691951,CO,San Miguel County,,4215,2961,1144,0.702491103,0.271411625,1817,0.431079478
8115,267,1015,1364,0.195747801,0.744134897,748,-0.548387097,CO,Sedgwick County,,1337,419,881,0.313388182,0.658937921,462,-0.345549738
8117,9502,5064,16061,0.591619451,0.315297927,4438,0.276321524,CO,Summit County,,15038,9169,5495,0.609722038,0.365407634,3674,0.244314404
8119,3547,9580,14203,0.249735971,0.674505386,6033,-0.424769415,CO,Teller County,,12144,3894,7909,0.320652174,0.651268116,4015,-0.330615942
8121,289,2284,2708,0.106720827,0.843426883,1995,-0.736706056,CO,Washington County,,2567,461,2059,0.179587067,0.802103623,1598,-0.622516556
8123,45869,75882,133790,0.342843262,0.567172434,30013,-0.224329173,CO,Weld County,,112695,47418,62350,0.420764009,0.553263233,14932,-0.132499224
8125,701,3755,4664,0.150300172,0.805102916,3054,-0.654802744,CO,Yuma County,,4481,950,3433,0.212006249,0.766123633,2483,-0.554117385
9001,238723,155457,410279,0.581855274,0.378905574,83266,0.2029497,CT,Fairfield County,,390611,214757,172238,0.549797625,0.440945083,42519,0.108852541
9003,233789,147912,399219,0.585615915,0.370503408,85877,0.215112507,CT,Hartford County,,392485,244314,143648,0.62247984,0.365996153,100666,0.256483687
9005,39836,53376,97434,0.40885112,0.547816984,13540,-0.138965864,CT,Litchfield County,,92404,43823,47207,0.474254361,0.510876153,3384,-0.036621791
9007,45306,38847,88402,0.512499717,0.439435759,6459,0.073063958,CT,Middlesex County,,83447,47851,34533,0.573429842,0.413831534,13318,0.159598308
9009,203601,158373,375909,0.541623106,0.421306752,45228,0.120316353,CT,New Haven County,,371783,230040,137942,0.618748033,0.371028261,92098,0.247719772
9011,62951,54574,124527,0.505520891,0.438250339,8377,0.067270552,CT,New London County,,114043,66510,45715,0.583201073,0.400857571,20795,0.182343502
9013,38450,33989,77069,0.49890358,0.441020384,4461,0.057883196,CT,Tolland County,,70780,39283,30391,0.555001413,0.429372704,8892,0.125628709
9015,21776,25738,50703,0.42948149,0.507622823,3962,-0.078141333,CT,Windham County,,46634,25953,19758,0.556525282,0.423682292,6195,0.13284299
10001,33347,36989,74253,0.4490997,0.498148223,3642,-0.049048523,DE,Kent County,,68669,35525,32134,0.51733679,0.467954972,3391,0.049381817
10003,162905,85507,261468,0.623039913,0.327026634,77398,0.296013279,DE,New Castle County,,251960,167051,81226,0.663006033,0.322376568,85825,0.340629465
10005,39329,62607,105814,0.371680496,0.591670289,23278,-0.219989793,DE,Sussex County,,93215,39971,52116,0.428804377,0.559094566,12145,-0.130290189
11001,260223,11553,280272,0.928465919,0.041220671,248670,0.887245247,DC,District of Columbia,,243348,222332,17337,0.913638082,0.071243651,204995,0.842394431
12001,75370,46584,127827,0.58962504,0.36443005,28786,0.22519499,FL,Alachua County,,120318,69634,48765,0.578749647,0.405300952,20869,0.173448694
12003,2112,10294,12634,0.167167959,0.814785499,8182,-0.64761754,FL,Baker County,,11366,2310,8974,0.203237727,0.789547774,6664,-0.586310048
12005,21689,62010,87151,0.248866909,0.711523677,40321,-0.462656768,FL,Bay County,,79834,22037,56863,0.276035273,0.712265451,34826,-0.436230178
12007,2924,8913,12098,0.241692842,0.736733344,5989,-0.495040503,FL,Bradford County,,11631,3324,8216,0.28578798,0.706388101,4892,-0.42060012
12009,119525,181620,314337,0.380244769,0.577787534,62095,-0.197542765,FL,Brevard County,,285504,122972,159270,0.430719009,0.557855582,36298,-0.127136573
12011,546956,258521,822837,0.664719744,0.314182517,288435,0.350537227,FL,Broward County,,755166,507430,243732,0.671944976,0.322752878,263698,0.349192098
12013,1236,4647,6067,0.20372507,0.765946926,3411,-0.562221856,FL,Calhoun County,,6152,1664,4366,0.270481144,0.709687906,2702,-0.439206762
12015,33421,60196,96323,0.346968014,0.624939007,26775,-0.277970993,FL,Charlotte County,,84664,35896,47988,0.423981858,0.566805254,12092,-0.142823396
12017,22765,54377,79590,0.286028396,0.683213972,31612,-0.397185576,FL,Citrus County,,73923,28453,44657,0.384900505,0.604101565,16204,-0.219201061
12019,27768,74898,106363,0.261068229,0.704173444,47130,-0.443105215,FL,Clay County,,96549,25745,69996,0.266652166,0.724979026,44251,-0.45832686
12021,60941,105297,170505,0.357414739,0.617559602,44356,-0.260144864,FL,Collier County,,149080,51678,96508,0.346646096,0.647357124,44830,-0.300711028
